Id,age,years_of_experience,lesson_price,qualification,physics,chemistry,biology,english,geography,history,mean_exam_points,choose
8758,29.0,4.0,1600.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,0
8759,44.0,2.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0
8760,58.0,1.0,2250.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0
8761,41.0,2.0,1400.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,1
8762,46.0,4.0,1900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0
8763,55.0,6.0,2600.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,87.0,0
8764,53.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,0
8765,60.0,4.0,1000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0
8766,40.0,3.0,1550.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0
8767,45.0,1.0,2350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0
8768,50.0,1.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0
8769,55.0,2.0,2250.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0
8770,43.0,1.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,1
8771,57.0,0.0,1350.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,68.0,0
8772,64.0,2.0,1300.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,0
8773,52.0,1.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0
8774,48.0,3.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0
8775,45.0,5.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
8776,40.0,3.0,2900.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0
8777,43.0,6.0,2850.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,83.0,0
8778,48.0,4.0,2750.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,0
8779,48.0,2.0,1100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,1
8780,53.0,3.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0
8781,52.0,2.0,2100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,1
8782,41.0,0.0,1700.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,0
8783,43.0,1.0,1850.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,0
8784,34.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0
8785,38.0,1.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,0
8786,61.0,6.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0
8787,54.0,1.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0
8788,55.0,1.0,2300.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,82.0,1
8789,49.0,4.0,2650.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,96.0,0
8790,28.0,1.0,1550.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0
8791,43.0,5.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
8792,47.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
8793,47.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0
8794,44.0,0.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0
8795,51.0,4.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0
8796,39.0,4.0,2400.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0
8797,32.0,2.0,1900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0
8798,44.0,2.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0
8799,42.0,1.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0
8800,61.0,1.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0
8801,50.0,2.0,1500.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,1
8802,35.0,2.0,1600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
8803,53.0,4.0,900.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,1
8804,25.0,2.0,2650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0
8805,41.0,5.0,2400.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0
8806,57.0,5.0,2750.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,0
8807,55.0,2.0,1400.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,66.0,1
8808,38.0,1.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
8809,48.0,2.0,1300.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,0
8810,51.0,1.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,0
8811,53.0,4.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0
8812,39.0,0.0,1500.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,0
8813,66.0,0.0,2200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,0
8814,58.0,0.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0
8815,44.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0
8816,46.0,1.0,1650.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0
8817,43.0,5.0,1850.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0
8818,43.0,2.0,1600.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0
8819,54.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
8820,41.0,2.0,1450.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0
8821,42.0,0.0,2250.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,1
8822,33.0,6.0,2150.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0
8823,46.0,1.0,2000.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,0
8824,42.0,2.0,1800.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,65.0,0
8825,25.0,0.0,2200.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,0
8826,44.0,1.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0
8827,50.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0
8828,55.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0
8829,42.0,5.0,1500.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,64.0,1
8830,49.0,5.0,2450.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,96.0,1
8831,45.0,0.0,1500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0
8832,45.0,1.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0
8833,56.0,6.0,2700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0
8834,48.0,0.0,2150.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,0
8835,55.0,2.0,1200.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,58.0,0
8836,51.0,0.0,2150.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0
8837,41.0,4.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0
8838,49.0,3.0,2700.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,69.0,0
8839,46.0,1.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0
8840,54.0,0.0,1550.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0
8841,59.0,0.0,1450.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,1
8842,45.0,3.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0
8843,38.0,0.0,1500.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,0
8844,45.0,2.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0
8845,43.0,0.0,1700.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,0
8846,39.0,3.0,2400.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0
8847,34.0,3.0,2300.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,79.0,0
8848,48.0,3.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1
8849,43.0,0.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0
8850,35.0,2.0,1100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0
8851,39.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0
8852,63.0,6.0,3100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0
8853,46.0,1.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
8854,47.0,2.0,1450.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,0
8855,24.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0
8856,39.0,3.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,1
8857,50.0,0.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,0
8858,52.0,5.0,2550.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0
8859,38.0,2.0,1400.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,0
8860,48.0,3.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0
8861,45.0,3.0,1600.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0
8862,50.0,5.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0
8863,53.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
8864,36.0,0.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,0
8865,49.0,2.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0
8866,46.0,2.0,2150.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,79.0,0
8867,37.0,1.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
8868,52.0,5.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,0
8869,41.0,1.0,1350.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,0
8870,44.0,4.0,2650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0
8871,50.0,3.0,1750.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,71.0,0
8872,45.0,4.0,2350.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,0
8873,50.0,4.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,1
8874,51.0,1.0,2350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0
8875,55.0,2.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0
8876,55.0,3.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0
8877,47.0,1.0,1650.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0
8878,37.0,3.0,2850.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,0
8879,52.0,3.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0
8880,48.0,4.0,2800.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0
8881,60.0,1.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0
8882,50.0,1.0,1350.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,0
8883,46.0,3.0,1900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0
8884,44.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
8885,54.0,4.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0
8886,35.0,2.0,1750.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,1
8887,35.0,1.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0
8888,59.0,5.0,2400.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0
8889,37.0,3.0,2600.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,87.0,0
8890,42.0,2.0,1550.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,0
8891,43.0,1.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,0
8892,51.0,3.0,1450.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,74.0,1
8893,37.0,0.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0
8894,43.0,0.0,1750.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,0
8895,37.0,4.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0
8896,46.0,5.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,0
8897,59.0,1.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0
8898,39.0,1.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0
8899,48.0,2.0,1600.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,63.0,0
8900,45.0,1.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0
8901,42.0,2.0,2450.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,0
8902,41.0,0.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,0
8903,57.0,2.0,2100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,0
8904,41.0,2.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0
8905,44.0,2.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0
8906,49.0,0.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
8907,45.0,2.0,1350.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0
8908,49.0,0.0,1450.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0
8909,55.0,5.0,3000.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,94.0,0
8910,45.0,1.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
8911,27.0,3.0,1750.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0
8912,45.0,0.0,1750.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,65.0,0
8913,55.0,6.0,3050.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0
8914,45.0,5.0,2200.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,0
8915,36.0,0.0,2200.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,0
8916,44.0,1.0,1200.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,62.0,1
8917,42.0,0.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0
8918,55.0,4.0,2650.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,0
8919,50.0,4.0,2550.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,0
8920,51.0,1.0,1050.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0
8921,34.0,1.0,1000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0
8922,58.0,1.0,1550.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,0
8923,55.0,0.0,1400.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,0
8924,54.0,3.0,1250.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,1
8925,47.0,1.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0
8926,58.0,0.0,2150.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,74.0,0
8927,48.0,1.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0
8928,51.0,0.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0
8929,60.0,5.0,1000.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,1
8930,54.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
8931,36.0,4.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0
8932,46.0,3.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1
8933,54.0,4.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0
8934,35.0,3.0,2600.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0
8935,43.0,4.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0
8936,30.0,2.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
8937,55.0,6.0,2500.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0
8938,45.0,3.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0
8939,35.0,3.0,1200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,0
8940,45.0,2.0,1850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
8941,51.0,3.0,1050.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,0
8942,47.0,0.0,2150.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,0
8943,56.0,2.0,1550.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,68.0,0
8944,55.0,1.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0
8945,45.0,4.0,1550.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,1
8946,60.0,0.0,2150.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,0
8947,45.0,1.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0
8948,47.0,4.0,3000.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,0
8949,48.0,3.0,1800.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,1
8950,46.0,0.0,2200.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,81.0,0
8951,49.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0
8952,37.0,6.0,1900.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1
8953,49.0,2.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0
8954,41.0,1.0,1450.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,59.0,0
8955,36.0,0.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0
8956,50.0,0.0,1450.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,0
8957,46.0,4.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0
8958,39.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
8959,36.0,2.0,950.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0
8960,49.0,1.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0
8961,63.0,1.0,1300.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,59.0,0
8962,56.0,2.0,1600.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,1
8963,39.0,3.0,2150.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,83.0,0
8964,51.0,2.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,0
8965,58.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0
8966,23.0,1.0,1550.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,0
8967,62.0,0.0,1400.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,67.0,1
8968,44.0,0.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0
8969,49.0,2.0,1050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1
8970,44.0,0.0,1550.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0
8971,46.0,4.0,1750.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,0
8972,52.0,5.0,2350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0
8973,50.0,0.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
8974,42.0,0.0,1250.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,0
8975,41.0,5.0,1850.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,69.0,1
8976,43.0,2.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0
8977,52.0,4.0,1450.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0
8978,55.0,0.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,0
8979,44.0,4.0,2350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0
8980,46.0,0.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,0
8981,30.0,1.0,2100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,0
8982,62.0,1.0,2100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0
8983,47.0,0.0,2200.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,1
8984,46.0,5.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0
8985,47.0,0.0,1150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,0
8986,43.0,4.0,2550.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0
8987,47.0,1.0,1650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0
8988,44.0,3.0,1750.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,0
8989,48.0,3.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0
8990,50.0,0.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0
8991,41.0,2.0,1300.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,66.0,0
8992,39.0,4.0,1000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,1
8993,45.0,3.0,1750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0
8994,35.0,1.0,1350.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,0
8995,43.0,0.0,1700.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,0
8996,51.0,1.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1
8997,52.0,5.0,2450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0
8998,39.0,2.0,2300.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,73.0,0
8999,46.0,1.0,2050.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
9000,49.0,4.0,1750.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,0
9001,44.0,0.0,2200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,0
9002,54.0,0.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0
9003,48.0,3.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,0
9004,46.0,4.0,2800.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,1
9005,49.0,4.0,3150.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0
9006,51.0,4.0,1300.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,0
9007,35.0,2.0,2350.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,96.0,1
9008,58.0,1.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0
9009,35.0,1.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0
9010,53.0,2.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,1
9011,45.0,0.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0
9012,49.0,1.0,1800.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,68.0,0
9013,51.0,4.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0
9014,50.0,2.0,1450.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0
9015,49.0,5.0,3450.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0
9016,40.0,2.0,1350.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,64.0,1
9017,34.0,0.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0
9018,39.0,3.0,2350.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,90.0,0
9019,35.0,1.0,2150.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,91.0,0
9020,45.0,4.0,1200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,1
9021,40.0,2.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0
9022,43.0,0.0,1450.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,0
9023,38.0,1.0,1650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0
9024,52.0,0.0,2200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0
9025,47.0,0.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,0
9026,45.0,4.0,2350.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,87.0,1
9027,56.0,0.0,1500.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,0
9028,50.0,7.0,350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1
9029,53.0,0.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0
9030,40.0,3.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0
9031,48.0,1.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0
9032,37.0,0.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0
9033,54.0,6.0,700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0
9034,54.0,5.0,2550.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,0
9035,43.0,4.0,1050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0
9036,34.0,1.0,2350.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0
